,TimeStamp,Metric1,Metric2,Metric3,Metric1 Interpretation,Metric2 Interpretation,Metric3 Interpretation,Link,RT,Quotes,Likes,Views
twitter.com/MariaPadillaRom/status/1704662938038960160,2023-09-21 01:04:50.000,0.034332066774368286,0.14519118508871018,0.41223440567652386,Mucho Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1704662938038960160,0,0,4,413
twitter.com/MariaPadillaRom/status/1731774822516957327,2023-12-04 20:37:47.000,0.034332066774368286,0.14519118508871018,0.41223440567652386,Mucho Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1731774822516957327,2,0,11,208
twitter.com/MariaPadillaRom/status/1730397440426066062,2023-12-01 01:24:33.000,0.5952122986316681,0.4293510897351118,0.9636457562446594,Neutral,Neutral,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1730397440426066062,10,4,45,1567
twitter.com/MariaPadillaRom/status/1710120252648874066,2023-10-06 02:30:15.000,0.5952122986316681,0.4293510897351118,0.9636457562446594,Neutral,Neutral,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1710120252648874066,2,0,22,586
twitter.com/MariaPadillaRom/status/1719779702770974945,2023-11-01 18:13:27.000,0.5952122986316681,0.4293510897351118,0.9636457562446594,Neutral,Neutral,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1719779702770974945,1,0,17,449
twitter.com/MariaPadillaRom/status/1704946242390790394,2023-09-21 19:50:35.000,0.5952122986316681,0.4293510897351118,0.9636457562446594,Neutral,Neutral,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1704946242390790394,0,0,6,195
twitter.com/MariaPadillaRom/status/1720466971798512051,2023-11-03 15:44:25.000,0.9259810447692871,0.3599188904555264,0.9337489604949951,Mucha Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1720466971798512051,4,2,21,712
twitter.com/MariaPadillaRom/status/1711052165383336134,2023-10-08 16:13:20.000,0.9259810447692871,0.3599188904555264,0.9337489604949951,Mucha Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1711052165383336134,4,0,23,757
twitter.com/MariaPadillaRom/status/1709715101949857978,2023-10-04 23:40:19.000,0.9259810447692871,0.3599188904555264,0.9337489604949951,Mucha Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1709715101949857978,1,0,8,133
twitter.com/MariaPadillaRom/status/1707263712459977162,2023-09-28 05:19:23.000,0.9259810447692871,0.3599188904555264,0.9337489604949951,Mucha Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1707263712459977162,3,0,24,675
twitter.com/MariaPadillaRom/status/1709730658459758921,2023-10-05 00:42:08.000,0.9259810447692871,0.3599188904555264,0.9337489604949951,Mucha Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1709730658459758921,0,0,2,112
twitter.com/MariaPadillaRom/status/1709715808325153105,2023-10-04 23:43:08.000,0.9259810447692871,0.3599188904555264,0.9337489604949951,Mucha Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1709715808325153105,1,0,9,156
